TransactionId,CustId,TransactionType,TransactionAmount
1081000001,19750,credit,16554
1082000001,29406,debit,48128
1083000001,45263,credit,30006
1084000001,62287,credit,17147
1085000001,81423,debit,22261
1086000001,74005,credit,20283
1087000001,58743,credit,5485
1088000001,63769,credit,30839
1089000001,81919,credit,23374
1090000001,53701,debit,44765
1091000001,63572,credit,39753
1092000001,45599,debit,9664
1093000001,16086,debit,18127
1094000001,52600,credit,20625
1095000001,54946,debit,1107
1096000001,94213,debit,21173
1097000001,88856,debit,36015
1098000001,59460,debit,15804
1099000001,57936,credit,1383
1100000001,95006,debit,30621
1101000001,44922,credit,44803
1102000001,82374,debit,6775
1103000001,68509,credit,30835
1104000001,55924,debit,45209
1105000001,61389,credit,44461
1106000001,74694,credit,42682
1107000001,41721,debit,5881
1108000001,82978,debit,20731
1109000001,83517,credit,1143
1110000001,61793,debit,25339
1111000001,63650,debit,8263
1112000001,8942,debit,38081
1113000001,78812,debit,18253
1114000001,7395,credit,19677
1115000001,22288,debit,49294
1116000001,82493,debit,34258
1117000001,49814,credit,35323
1118000001,48836,credit,47519
1119000001,85251,debit,25647
1120000001,42401,credit,14551
1121000001,53253,debit,18741
1122000001,3734,credit,5727
1123000001,54126,debit,3833
1124000001,21212,debit,40424
1125000001,98627,credit,4003
1126000001,43366,debit,23084
1127000001,7901,credit,32134
1128000001,17816,credit,262
1129000001,26449,credit,8921
1130000001,95894,debit,38286
1131000001,91891,debit,13887
1132000001,36317,credit,47515
1133000001,91546,credit,10874
1134000001,82998,debit,40622
1135000001,58514,debit,20475
1136000001,49320,debit,31537
1137000001,89613,credit,32506
1138000001,77246,debit,10191
1139000001,147,credit,26248
1140000001,14768,debit,7833
1141000001,2536,debit,26242
1142000001,47122,credit,29581
1143000001,22965,credit,36858
1144000001,97164,credit,13845
1145000001,44725,credit,44262
1146000001,74360,credit,16193
1147000001,17620,debit,18201
1148000001,83632,debit,36380
1149000001,97846,credit,27154
1150000001,6,credit,27641
1151000001,51469,credit,34457
1152000001,14107,credit,42572
1153000001,19352,debit,42491
1154000001,77699,debit,13885
1155000001,1192,debit,49280
1156000001,98487,credit,46249
1157000001,17171,credit,19955
1158000001,16206,credit,37377
1159000001,57993,credit,2870
1160000001,30083,debit,23791
1161000001,22686,debit,28339
1162000001,3689,debit,48213
1163000001,96211,debit,22250
1164000001,10955,debit,17718
1165000001,75569,debit,16411
1166000001,11701,debit,16914
1167000001,30720,credit,13985
1168000001,87252,credit,5532
1169000001,38801,debit,22588
1170000001,24684,debit,18546
1171000001,2109,debit,1112
1172000001,55164,debit,18799
1173000001,54260,credit,35992
1174000001,18836,credit,40926
1175000001,85342,debit,10600
1176000001,89074,debit,40980
1177000001,90117,credit,10407
1178000001,46093,debit,7846
1179000001,82784,credit,25574
1180000001,81627,debit,36390
1181000001,57162,credit,5431
1182000001,5461,credit,7455
1183000001,63154,debit,3897
1184000001,53598,debit,20944
1185000001,16582,credit,45673
1186000001,71924,debit,46617
1187000001,58341,debit,28307
1188000001,38835,debit,33584
1189000001,44641,debit,35585
1190000001,34074,debit,17135
1191000001,87320,credit,27636
1192000001,51069,credit,20235
1193000001,28527,debit,31910
1194000001,3322,credit,42515
1195000001,18924,credit,17880
1196000001,7204,debit,37424
1197000001,95456,credit,42545
1198000001,15825,credit,4253
1199000001,41078,debit,32125
1200000001,96301,credit,11686
1201000001,61423,credit,32072
1202000001,49380,credit,47219
1203000001,21640,debit,47565
1204000001,46260,credit,29649
1205000001,86054,credit,3710
1206000001,70529,debit,21076
1207000001,82508,debit,8220
1208000001,23947,debit,44493
1209000001,87164,credit,49507
1210000001,37318,credit,4227
1211000001,40460,credit,46638
1212000001,69183,credit,16043
1213000001,83348,credit,32487
1214000001,72901,credit,32393
1215000001,20832,credit,45032
1216000001,3698,debit,12209
1217000001,89104,debit,31598
1218000001,9379,debit,31596
1219000001,77953,credit,13049
1220000001,20956,debit,44834
1221000001,28084,debit,8802
1222000001,16429,debit,30714
1223000001,76237,credit,44137
1224000001,62723,credit,47037
1225000001,87552,credit,35611
1226000001,89822,credit,27384
1227000001,21914,debit,35754
1228000001,1406,debit,14415
1229000001,44080,debit,49917
1230000001,46486,debit,5499
1231000001,99433,debit,35972
1232000001,59224,debit,25956
1233000001,96824,debit,46993
1234000001,96374,debit,23813
1235000001,26280,credit,4861
1236000001,78774,credit,31378
1237000001,26947,credit,29625
1238000001,70163,debit,24243
1239000001,98626,debit,20028
1240000001,56033,credit,20277
1241000001,5374,debit,38126
1242000001,32409,debit,9599
1243000001,84000,debit,49270
1244000001,62734,credit,38941
1245000001,70421,debit,25393
1246000001,55184,credit,9680
1247000001,69368,debit,21505
1248000001,50961,debit,21284
1249000001,76777,debit,33900
1250000001,24708,credit,47317
1251000001,67260,credit,32002
1252000001,14182,debit,31641
1253000001,2407,debit,40205
1254000001,78256,credit,49958
1255000001,90459,credit,48214
1256000001,36068,debit,10341
1257000001,10013,credit,20447
1258000001,52582,credit,45036
1259000001,20473,credit,8739
1260000001,96420,credit,10249
1261000001,15677,debit,8547
1262000001,65233,credit,13989
1263000001,30220,debit,41857
1264000001,40065,credit,31779
1265000001,71390,debit,35098
1266000001,95850,debit,4484
1267000001,61476,credit,48921
1268000001,43040,debit,19125
1269000001,36853,debit,6872
1270000001,93765,credit,27492
1271000001,78277,credit,4162
1272000001,15385,debit,35371
1273000001,89326,debit,19095
1274000001,70192,credit,1762
1275000001,23468,debit,39061
1276000001,90515,debit,11702
1277000001,19932,credit,9997
1278000001,42126,credit,19044
1279000001,10991,credit,45758
1280000001,20740,debit,38868
1281000001,61768,credit,376
1282000001,69377,debit,3396
1283000001,79322,debit,14054
1284000001,1230,credit,18439
1285000001,93148,credit,4883
1286000001,54523,debit,11622
1287000001,33102,credit,44121
1288000001,69431,credit,46562
1289000001,44669,debit,32594
1290000001,54258,credit,15767
1291000001,62748,debit,28045
1292000001,85534,credit,26507
1293000001,57859,debit,35417
1294000001,60424,credit,30353
1295000001,79017,debit,17581
1296000001,33002,credit,30859
1297000001,36139,credit,26467
1298000001,91356,debit,3177
1299000001,32822,debit,9075
1300000001,434,credit,6445
1301000001,33900,credit,32599
1302000001,10320,credit,46473
1303000001,86215,debit,39084
1304000001,87716,credit,39882
1305000001,52375,credit,3107
1306000001,99223,credit,8940
1307000001,62851,debit,3604
1308000001,7225,credit,41635
1309000001,5438,debit,20692
1310000001,70187,credit,23772
1311000001,44030,credit,44080
1312000001,4191,credit,7352
1313000001,87916,debit,36803
1314000001,39239,debit,45327
1315000001,37261,debit,27098
1316000001,38091,debit,7431
1317000001,22118,credit,3778
1318000001,69975,debit,11212
1319000001,80914,credit,18935
1320000001,60885,debit,17258
1321000001,72351,credit,19581
1322000001,52019,debit,4801
1323000001,60926,debit,42778
1324000001,91373,debit,43540
1325000001,84973,credit,31944
1326000001,7449,credit,17724
1327000001,28646,debit,8867
1328000001,61812,debit,15694
1329000001,76318,credit,44625
1330000001,59115,debit,16870
1331000001,2362,debit,12823
1332000001,88788,credit,17872
1333000001,93654,debit,41491
1334000001,83215,credit,19536
1335000001,24943,credit,45172
1336000001,38880,debit,7359
1337000001,46215,debit,27224
1338000001,2249,credit,462
1339000001,82050,debit,20135
1340000001,12234,debit,1128
1341000001,86147,debit,24088
1342000001,58606,credit,26604
1343000001,21660,credit,15006
1344000001,67014,credit,13547
1345000001,99409,debit,3424
1346000001,88358,debit,9676
1347000001,34137,credit,6402
1348000001,88259,debit,22667
1349000001,75899,credit,47551
1350000001,92977,debit,43672
1351000001,47758,debit,15579
1352000001,76640,credit,34842
1353000001,2249,debit,34546
1354000001,80177,credit,44492
1355000001,86001,debit,45505
1356000001,13444,credit,12982
1357000001,58909,debit,11108
1358000001,23273,debit,20212
1359000001,60668,credit,12571
1360000001,71049,credit,27548
1361000001,88567,credit,39044
1362000001,14401,debit,5515
1363000001,38477,debit,27958
1364000001,20429,debit,35989
1365000001,30770,credit,43509
1366000001,62542,credit,34009
1367000001,47572,debit,35673
1368000001,13492,credit,15101
1369000001,75556,credit,1682
1370000001,12021,debit,20463
1371000001,17064,debit,41666
1372000001,96686,debit,9600
1373000001,83376,debit,43612
1374000001,85670,debit,28330
1375000001,12243,credit,25609
1376000001,45104,credit,48877
1377000001,62918,credit,19389
1378000001,99546,debit,5831
1379000001,81893,credit,48019
1380000001,32355,debit,42367
1381000001,81674,debit,45610
1382000001,14951,debit,483
1383000001,15462,debit,48215
1384000001,81646,credit,22847
1385000001,88735,credit,47733
1386000001,39921,debit,15764
1387000001,89003,debit,35257
1388000001,71179,debit,12835
1389000001,37981,credit,19536
1390000001,8529,debit,18218
1391000001,84672,credit,14618
1392000001,55476,credit,3859
1393000001,21864,debit,36646
1394000001,1885,debit,40273
1395000001,79997,credit,24956
1396000001,75188,debit,32485
1397000001,59109,debit,13838
1398000001,9917,debit,45443
1399000001,38762,debit,13140
1400000001,96153,credit,38853
1401000001,49233,credit,8715
1402000001,54409,debit,7293
1403000001,18825,debit,45250
1404000001,54420,credit,9953
1405000001,59452,debit,17112
1406000001,92247,credit,18101
1407000001,31784,credit,33223
1408000001,8985,credit,31005
1409000001,62109,credit,442
1410000001,16061,debit,17543
1411000001,55135,debit,17038
1412000001,74729,debit,12056
1413000001,72997,credit,5952
1414000001,43890,credit,48416
1415000001,7140,credit,39834
1416000001,10348,credit,12261
1417000001,60235,credit,22759
1418000001,28431,debit,1181
1419000001,9510,credit,11946
1420000001,29063,credit,41895
1421000001,30101,credit,49364
1422000001,94424,credit,23544
1423000001,40160,debit,33878
1424000001,14094,credit,21090
1425000001,45631,debit,18443
1426000001,35728,debit,22030
1427000001,36278,debit,5344
1428000001,85196,debit,9853
1429000001,21468,debit,34892
1430000001,35486,debit,41160
1431000001,11222,debit,7485
1432000001,58819,credit,28904
1433000001,14580,debit,33751
1434000001,30711,debit,3636
1435000001,4962,credit,36787
1436000001,8977,credit,21795
1437000001,16781,credit,18969
1438000001,43011,debit,26445
1439000001,10372,debit,27248
1440000001,85506,credit,14001
1441000001,10728,credit,30014
1442000001,21693,credit,36676
1443000001,1585,debit,3612
1444000001,19865,debit,26681
1445000001,40943,debit,23138
1446000001,76016,debit,11992
1447000001,72979,debit,8819
1448000001,86709,debit,40775
1449000001,92195,debit,9480
1450000001,59229,credit,31301
1451000001,53528,credit,43043
1452000001,37019,credit,46745
1453000001,35510,credit,29496
1454000001,74101,debit,43674
1455000001,83616,credit,9094
1456000001,48407,credit,27798
1457000001,31017,debit,32098
1458000001,52056,debit,31326
1459000001,31555,credit,10340
1460000001,65491,credit,43139
1461000001,96084,debit,13457
1462000001,35904,credit,15145
1463000001,27517,credit,34293
1464000001,30746,debit,14952
1465000001,3934,debit,12421
1466000001,92272,debit,32243
1467000001,7632,debit,41399
1468000001,21530,debit,17508
1469000001,88402,debit,14188
1470000001,83915,credit,45009
1471000001,67607,debit,25286
1472000001,97735,debit,1531
1473000001,73373,debit,15982
1474000001,22810,debit,13446
1475000001,20082,credit,44686
1476000001,28984,credit,36461
1477000001,18189,debit,25769
1478000001,66289,credit,5050
1479000001,27820,credit,46211
1480000001,66819,credit,4640
1481000001,40614,debit,23165
1482000001,9711,credit,45991
1483000001,97284,credit,5972
1484000001,12284,debit,45650
1485000001,1125,credit,42361
1486000001,19696,credit,25285
1487000001,8187,credit,19969
1488000001,12631,debit,39958
1489000001,26641,credit,1211
1490000001,29585,debit,30737
1491000001,88703,debit,617
1492000001,7043,credit,49487
1493000001,21713,debit,5083
1494000001,84554,credit,18940
1495000001,18978,debit,295
1496000001,10456,credit,41934
1497000001,32921,credit,1392
1498000001,22474,debit,21108
1499000001,82853,credit,21162
1500000001,60888,debit,1724
1501000001,17015,credit,47306
1502000001,74993,credit,33507
1503000001,76702,debit,1683
1504000001,26726,debit,11438
1505000001,8675,debit,22905
1506000001,68378,credit,9763
1507000001,38350,credit,42480
1508000001,56452,credit,38652
1509000001,76916,debit,35378
1510000001,52696,credit,33140
1511000001,34002,debit,40075
1512000001,11702,credit,31040
1513000001,92,debit,21994
1514000001,13566,debit,1313
1515000001,90044,credit,18542
1516000001,9445,debit,49294
1517000001,35753,debit,43795
1518000001,3793,credit,49307
1519000001,80636,credit,42863
1520000001,11740,credit,2880
1521000001,9028,debit,12176
1522000001,6863,credit,23896
1523000001,49490,credit,36551
1524000001,53456,debit,19561
1525000001,21131,debit,48144
1526000001,92598,credit,27571
1527000001,67151,debit,14833
1528000001,90316,debit,13792
1529000001,73517,debit,25833
1530000001,95958,credit,26101
1531000001,17466,debit,27483
1532000001,48545,debit,21729
1533000001,11369,credit,5836
1534000001,12785,credit,2021
1535000001,73663,debit,15706
1536000001,91360,credit,17825
1537000001,5147,debit,16026
1538000001,62628,credit,32546
1539000001,38182,debit,31550
1540000001,75433,credit,6595
1541000001,31228,credit,47219
1542000001,87053,credit,46816
1543000001,60918,credit,45232
1544000001,18570,credit,17006
1545000001,50060,credit,23499
1546000001,28491,credit,35620
1547000001,63862,debit,48592
1548000001,75142,credit,48667
1549000001,28744,debit,20075
1550000001,35235,credit,32408
1551000001,77850,credit,48989
1552000001,59233,debit,29463
1553000001,37183,credit,33901
1554000001,53125,debit,3306
1555000001,89024,credit,41615
1556000001,97820,credit,33214
1557000001,9589,debit,10484
1558000001,17098,credit,49882
1559000001,25315,credit,49447
1560000001,48667,debit,39015
1561000001,64801,credit,17297
1562000001,83100,debit,31995
1563000001,36743,debit,42074
1564000001,60016,debit,11584
1565000001,8897,credit,45412
1566000001,12499,credit,26904
1567000001,20403,credit,25557
1568000001,17249,debit,48650
1569000001,49279,debit,23208
1570000001,68436,credit,41870
1571000001,66508,debit,7421
1572000001,53764,debit,48753
1573000001,81529,debit,21150
1574000001,33806,debit,5868
1575000001,83498,credit,26677
1576000001,45472,debit,27637
1577000001,2950,credit,46518
1578000001,30988,credit,39054
1579000001,24078,credit,7958
